storm_id,storm_name,year,doy,time,rectype,stormtype,lat,lng,wind,wind_k,press
AL031875,UNNAMED,1875,261,06:00,,TS,30.6N,93.5W,46.0312,40,NA
AL031875,UNNAMED,1875,261,12:00,,TD,31.0N,91.8W,34.523399999999995,30,NA
AL031875,UNNAMED,1875,261,18:00,,TD,31.5N,90.0W,34.523399999999995,30,NA
AL041875,UNNAMED,1875,267,00:00,,TS,23.4N,93.4W,46.0312,40,NA
AL041875,UNNAMED,1875,267,06:00,,TS,23.9N,94.0W,46.0312,40,NA
AL041875,UNNAMED,1875,267,12:00,,TS,24.5N,94.6W,46.0312,40,NA
AL041875,UNNAMED,1875,267,18:00,,TS,25.2N,95.1W,46.0312,40,NA
AL041875,UNNAMED,1875,268,00:00,,TS,26.3N,95.1W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,268,06:00,,TS,27.1N,94.3W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,268,12:00,,TS,27.7N,93.3W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,268,18:00,,TS,28.0N,92.1W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,269,00:00,,TS,28.2N,91.1W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,269,06:00,,TS,28.5N,90.1W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,269,12:00,,TS,28.8N,89.0W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,269,18:00,,TS,29.0N,88.1W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,270,00:00,,TS,29.3N,87.3W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,270,06:00,,TS,29.7N,86.6W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,270,12:00,,TS,30.0N,85.9W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,270,13:00,L,TS,30.1N,85.7W,57.538999999999994,50,NA
AL041875,UNNAMED,1875,270,18:00,,TS,30.5N,85.0W,46.0312,40,NA
AL041875,UNNAMED,1875,271,00:00,,TD,31.0N,84.0W,34.523399999999995,30,NA
AL051875,UNNAMED,1875,280,00:00,,HU,23.7N,68.5W,80.5546,70,NA
AL051875,UNNAMED,1875,280,06:00,,HU,24.5N,68.8W,80.5546,70,NA
AL051875,UNNAMED,1875,280,12:00,,HU,25.0N,69.0W,92.0624,80,NA
AL051875,UNNAMED,1875,280,18:00,,HU,25.8N,69.1W,92.0624,80,NA
AL051875,UNNAMED,1875,281,00:00,,HU,26.5N,69.4W,103.57019999999999,90,NA
AL051875,UNNAMED,1875,281,06:00,,HU,27.1N,69.5W,103.57019999999999,90,NA
AL051875,UNNAMED,1875,281,12:00,,HU,28.0N,69.5W,103.57019999999999,90,NA
AL051875,UNNAMED,1875,281,18:00,,HU,29.2N,69.3W,103.57019999999999,90,NA
AL051875,UNNAMED,1875,282,00:00,,HU,30.5N,69.0W,92.0624,80,NA
AL051875,UNNAMED,1875,282,06:00,,HU,31.7N,68.3W,92.0624,80,NA
AL051875,UNNAMED,1875,282,12:00,,HU,33.0N,67.5W,92.0624,80,NA
AL051875,UNNAMED,1875,282,18:00,,HU,34.8N,66.3W,92.0624,80,NA
AL051875,UNNAMED,1875,283,00:00,,HU,36.7N,65.1W,80.5546,70,NA
AL051875,UNNAMED,1875,283,06:00,,HU,38.5N,63.5W,80.5546,70,NA
AL051875,UNNAMED,1875,283,12:00,,HU,40.0N,61.5W,80.5546,70,NA
AL051875,UNNAMED,1875,283,18:00,,HU,42.0N,58.5W,80.5546,70,NA
AL061875,UNNAMED,1875,285,00:00,,TS,27.3N,74.8W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,285,06:00,,TS,28.0N,74.9W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,285,12:00,,TS,28.7N,75.0W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,285,18:00,,TS,29.1N,75.0W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,286,00:00,,TS,29.5N,75.1W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,286,06:00,,TS,29.9N,75.1W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,286,12:00,,TS,30.3N,75.0W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,286,18:00,,TS,31.1N,74.9W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,287,00:00,,HU,31.9N,74.8W,80.5546,70,NA
AL061875,UNNAMED,1875,287,06:00,,HU,32.5N,74.6W,80.5546,70,NA
AL061875,UNNAMED,1875,287,12:00,,HU,33.3N,74.5W,80.5546,70,NA
AL061875,UNNAMED,1875,287,18:00,,HU,34.5N,74.1W,80.5546,70,NA
AL061875,UNNAMED,1875,288,00:00,,TS,35.4N,73.6W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,288,06:00,,TS,36.4N,73.1W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,288,12:00,,TS,37.5N,72.3W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,288,18:00,,TS,39.7N,71.0W,69.04679999999999,60,NA
AL061875,UNNAMED,1875,289,00:00,,TS,42.2N,68.5W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,289,06:00,,TS,44.4N,65.5W,57.538999999999994,50,NA
AL061875,UNNAMED,1875,289,12:00,,EX,46.2N,62.2W,46.0312,40,NA
AL061875,UNNAMED,1875,289,18:00,,EX,48.0N,59.0W,46.0312,40,NA
AL011876,UNNAMED,1876,253,00:00,,HU,39.0N,60.8W,92.0624,80,NA
AL011876,UNNAMED,1876,253,06:00,,HU,39.5N,60.4W,92.0624,80,NA
AL011876,UNNAMED,1876,253,12:00,,HU,40.0N,60.0W,92.0624,80,NA
AL011876,UNNAMED,1876,253,18:00,,HU,40.7N,59.3W,92.0624,80,970
AL011876,UNNAMED,1876,254,00:00,,HU,41.5N,58.3W,92.0624,80,NA
AL011876,UNNAMED,1876,254,06:00,,HU,42.4N,57.2W,92.0624,80,NA
AL011876,UNNAMED,1876,254,12:00,,HU,43.0N,56.0W,80.5546,70,NA
AL011876,UNNAMED,1876,254,18:00,,HU,43.5N,54.6W,80.5546,70,NA
AL011876,UNNAMED,1876,255,00:00,,TS,43.9N,53.2W,69.04679999999999,60,NA
AL011876,UNNAMED,1876,255,06:00,,TS,44.2N,51.9W,69.04679999999999,60,NA
AL011876,UNNAMED,1876,255,12:00,,EX,44.5N,50.5W,69.04679999999999,60,NA
AL011876,UNNAMED,1876,255,18:00,,EX,45.0N,48.5W,69.04679999999999,60,NA
AL021876,UNNAMED,1876,256,00:00,,HU,17.7N,58.5W,80.5546,70,NA
AL021876,UNNAMED,1876,256,06:00,,HU,17.7N,59.7W,80.5546,70,NA
AL021876,UNNAMED,1876,256,12:00,,HU,17.9N,61.0W,92.0624,80,NA
AL021876,UNNAMED,1876,256,18:00,,HU,18.0N,62.1W,103.57019999999999,90,NA
AL021876,UNNAMED,1876,257,00:00,,HU,18.0N,63.4W,115.07799999999999,100,NA
AL021876,UNNAMED,1876,257,06:00,,HU,18.0N,64.6W,115.07799999999999,100,NA
AL021876,UNNAMED,1876,257,12:00,,HU,18.1N,66.0W,103.57019999999999,90,NA
AL021876,UNNAMED,1876,257,18:00,,HU,18.3N,67.6W,80.5546,70,991
AL021876,UNNAMED,1876,258,00:00,,HU,18.6N,69.2W,80.5546,70,NA
AL021876,UNNAMED,1876,258,06:00,,TS,18.9N,70.7W,69.04679999999999,60,NA
AL021876,UNNAMED,1876,258,12:00,,TS,19.3N,72.0W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,258,18:00,,TS,19.7N,73.4W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,259,00:00,,HU,20.1N,74.8W,80.5546,70,NA
AL021876,UNNAMED,1876,259,06:00,,TS,20.4N,76.1W,69.04679999999999,60,NA
AL021876,UNNAMED,1876,259,12:00,,TS,20.7N,77.6W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,259,18:00,,TS,21.0N,78.6W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,260,00:00,,TS,21.7N,79.6W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,260,06:00,,TS,22.9N,80.0W,57.538999999999994,50,999
AL021876,UNNAMED,1876,260,12:00,,TS,24.5N,80.0W,69.04679999999999,60,NA
AL021876,UNNAMED,1876,260,18:00,,TS,26.6N,79.4W,69.04679999999999,60,NA
AL021876,UNNAMED,1876,261,00:00,,HU,28.8N,78.6W,80.5546,70,NA
AL021876,UNNAMED,1876,261,06:00,,HU,31.4N,78.3W,80.5546,70,NA
AL021876,UNNAMED,1876,261,12:00,,HU,33.5N,77.8W,92.0624,80,980
AL021876,UNNAMED,1876,261,14:00,L,HU,34.4N,77.6W,92.0624,80,980
AL021876,UNNAMED,1876,261,18:00,,HU,36.0N,77.3W,80.5546,70,985
AL021876,UNNAMED,1876,262,00:00,,TS,38.2N,77.3W,69.04679999999999,60,987
AL021876,UNNAMED,1876,262,06:00,,TS,40.8N,78.1W,57.538999999999994,50,NA
AL021876,UNNAMED,1876,262,12:00,,TS,42.5N,77.5W,46.0312,40,NA
AL021876,UNNAMED,1876,262,18:00,,TS,43.0N,76.1W,46.0312,40,NA
AL021876,UNNAMED,1876,263,00:00,,TD,43.0N,74.5W,34.523399999999995,30,NA
AL021876,UNNAMED,1876,263,06:00,,TD,42.7N,73.0W,34.523399999999995,30,NA
AL021876,UNNAMED,1876,263,12:00,,TD,42.3N,71.5W,34.523399999999995,30,NA
AL021876,UNNAMED,1876,263,18:00,,TD,42.0N,70.0W,34.523399999999995,30,NA
AL031876,UNNAMED,1876,260,00:00,,TS,19.0N,57.8W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,260,06:00,,TS,20.6N,58.3W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,260,12:00,,TS,21.5N,58.9W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,260,18:00,,TS,22.7N,59.5W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,261,00:00,,TS,24.4N,60.2W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,261,06:00,,TS,26.2N,60.7W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,261,12:00,,TS,28.0N,61.0W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,261,18:00,,TS,29.9N,61.1W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,262,00:00,,TS,31.8N,60.9W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,262,06:00,,TS,33.5N,60.3W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,262,12:00,,TS,35.5N,59.5W,57.538999999999994,50,NA
AL031876,UNNAMED,1876,262,18:00,,TS,37.2N,58.3W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,273,00:00,,TS,14.1N,58.8W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,273,06:00,,TS,14.0N,59.6W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,273,12:00,,TS,14.0N,60.5W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,273,18:00,,TS,14.0N,61.7W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,274,00:00,,TS,13.9N,63.3W,69.04679999999999,60,NA
AL041876,UNNAMED,1876,274,06:00,,TS,13.8N,64.8W,69.04679999999999,60,NA
AL041876,UNNAMED,1876,274,12:00,,TS,13.7N,66.3W,69.04679999999999,60,NA
AL041876,UNNAMED,1876,274,18:00,,TS,13.7N,67.6W,69.04679999999999,60,NA
AL041876,UNNAMED,1876,275,00:00,,HU,13.6N,69.3W,80.5546,70,NA
AL041876,UNNAMED,1876,275,06:00,,HU,13.5N,70.8W,80.5546,70,NA
AL041876,UNNAMED,1876,275,12:00,,HU,13.3N,72.5W,80.5546,70,NA
AL041876,UNNAMED,1876,275,18:00,,HU,13.2N,74.1W,80.5546,70,NA
AL041876,UNNAMED,1876,276,00:00,,HU,13.1N,75.4W,92.0624,80,NA
AL041876,UNNAMED,1876,276,06:00,,HU,12.9N,76.8W,92.0624,80,NA
AL041876,UNNAMED,1876,276,12:00,,HU,12.7N,78.3W,92.0624,80,NA
AL041876,UNNAMED,1876,276,18:00,,HU,12.6N,79.4W,92.0624,80,NA
AL041876,UNNAMED,1876,277,00:00,,HU,12.5N,80.3W,103.57019999999999,90,NA
AL041876,UNNAMED,1876,277,06:00,,HU,12.2N,81.4W,103.57019999999999,90,NA
AL041876,UNNAMED,1876,277,12:00,,HU,12.0N,82.5W,103.57019999999999,90,NA
AL041876,UNNAMED,1876,277,18:00,,HU,11.8N,83.5W,103.57019999999999,90,NA
AL041876,UNNAMED,1876,278,00:00,,HU,11.7N,84.5W,80.5546,70,NA
AL041876,UNNAMED,1876,278,06:00,,TS,11.6N,85.5W,69.04679999999999,60,NA
AL041876,UNNAMED,1876,278,12:00,,TS,11.5N,86.5W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,278,18:00,,TS,11.3N,87.5W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,279,00:00,,TS,11.3N,88.5W,57.538999999999994,50,NA
AL041876,UNNAMED,1876,279,06:00,,TS,11.3N,89.5W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,286,00:00,,TS,12.0N,79.0W,46.0312,40,NA
AL051876,UNNAMED,1876,286,06:00,,TS,12.2N,79.0W,46.0312,40,NA
AL051876,UNNAMED,1876,286,12:00,,TS,12.4N,79.0W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,286,18:00,,TS,12.6N,79.0W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,287,00:00,,TS,12.8N,79.0W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,287,06:00,,TS,13.0N,79.1W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,287,12:00,,TS,13.2N,79.2W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,287,18:00,,TS,13.5N,79.2W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,288,00:00,,TS,13.8N,79.4W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,288,06:00,,TS,14.1N,79.5W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,288,12:00,,TS,14.4N,79.6W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,288,18:00,,TS,14.7N,79.7W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,289,00:00,,TS,15.0N,79.8W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,289,06:00,,TS,15.4N,79.9W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,289,12:00,,TS,15.8N,80.0W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,289,18:00,,TS,16.2N,80.1W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,290,00:00,,TS,16.6N,80.2W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,290,06:00,,TS,17.0N,80.3W,57.538999999999994,50,NA
AL051876,UNNAMED,1876,290,12:00,,TS,17.4N,80.4W,69.04679999999999,60,NA
AL051876,UNNAMED,1876,290,18:00,,TS,17.8N,80.5W,69.04679999999999,60,NA
AL051876,UNNAMED,1876,291,00:00,,HU,18.2N,80.6W,80.5546,70,NA
AL051876,UNNAMED,1876,291,06:00,,HU,18.6N,80.7W,80.5546,70,NA
AL051876,UNNAMED,1876,291,12:00,,HU,19.0N,80.8W,92.0624,80,NA
AL051876,UNNAMED,1876,291,18:00,,HU,19.4N,80.9W,92.0624,80,NA
AL051876,UNNAMED,1876,292,00:00,,HU,19.7N,81.1W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,292,06:00,,HU,20.2N,81.3W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,292,12:00,,HU,20.7N,81.5W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,292,18:00,,HU,21.2N,81.7W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,293,00:00,,HU,21.7N,81.9W,115.07799999999999,100,NA
AL051876,UNNAMED,1876,293,06:00,,HU,22.3N,82.2W,115.07799999999999,100,NA
AL051876,UNNAMED,1876,293,12:00,,HU,22.7N,82.3W,115.07799999999999,100,958
AL051876,UNNAMED,1876,293,18:00,,HU,23.6N,82.3W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,294,00:00,,HU,24.7N,81.9W,103.57019999999999,90,973
AL051876,UNNAMED,1876,294,05:00,L,HU,25.8N,81.4W,103.57019999999999,90,973
AL051876,UNNAMED,1876,294,06:00,,HU,26.0N,81.3W,103.57019999999999,90,NA
AL051876,UNNAMED,1876,294,12:00,,HU,27.5N,80.5W,92.0624,80,NA
AL051876,UNNAMED,1876,294,18:00,,HU,28.8N,79.6W,92.0624,80,976
AL051876,UNNAMED,1876,295,00:00,,HU,30.0N,78.8W,92.0624,80,NA
AL051876,UNNAMED,1876,295,06:00,,HU,31.0N,77.9W,92.0624,80,NA
AL051876,UNNAMED,1876,295,12:00,,HU,31.9N,76.7W,92.0624,80,NA
AL051876,UNNAMED,1876,295,18:00,,HU,32.5N,74.9W,92.0624,80,NA
AL051876,UNNAMED,1876,296,00:00,,HU,33.0N,72.6W,92.0624,80,NA
AL051876,UNNAMED,1876,296,06:00,,HU,33.3N,69.8W,92.0624,80,NA
AL051876,UNNAMED,1876,296,12:00,,HU,33.5N,67.8W,80.5546,70,NA
AL051876,UNNAMED,1876,296,18:00,,HU,33.5N,66.6W,80.5546,70,NA
AL051876,UNNAMED,1876,297,00:00,,HU,33.8N,65.6W,80.5546,70,NA
AL051876,UNNAMED,1876,297,06:00,,HU,33.9N,64.6W,80.5546,70,NA
AL051876,UNNAMED,1876,297,12:00,,TS,34.0N,63.5W,69.04679999999999,60,NA
AL051876,UNNAMED,1876,297,18:00,,TS,34.2N,62.0W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,213,00:00,,TS,23.1N,72.1W,46.0312,40,NA
AL011877,UNNAMED,1877,213,06:00,,TS,23.7N,73.5W,46.0312,40,NA
AL011877,UNNAMED,1877,213,12:00,,TS,24.7N,74.6W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,213,18:00,,TS,25.2N,75.3W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,214,00:00,,TS,26.1N,75.9W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,214,06:00,,TS,27.1N,76.5W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,214,12:00,,TS,28.0N,77.0W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,214,18:00,,TS,28.8N,77.1W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,215,00:00,,TS,29.8N,77.0W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,215,06:00,,TS,30.7N,76.6W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,215,12:00,,TS,31.5N,76.3W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,215,18:00,,TS,33.3N,75.3W,69.04679999999999,60,NA
AL011877,UNNAMED,1877,216,00:00,,TS,35.5N,73.6W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,216,06:00,,TS,37.4N,71.5W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,216,12:00,,TS,39.5N,69.5W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,216,18:00,,TS,42.5N,67.5W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,217,00:00,,TS,45.5N,65.6W,57.538999999999994,50,NA
AL011877,UNNAMED,1877,217,06:00,,TS,48.5N,64.0W,46.0312,40,NA
AL021877,UNNAMED,1877,257,00:00,,TS,21.5N,92.0W,46.0312,40,NA
AL021877,UNNAMED,1877,257,06:00,,TS,21.9N,92.4W,46.0312,40,NA
AL021877,UNNAMED,1877,257,12:00,,TS,22.2N,93.0W,46.0312,40,NA
AL021877,UNNAMED,1877,257,18:00,,TS,22.9N,93.6W,46.0312,40,NA
AL021877,UNNAMED,1877,258,00:00,,TS,23.5N,94.1W,57.538999999999994,50,NA
AL021877,UNNAMED,1877,258,06:00,,TS,24.1N,94.6W,57.538999999999994,50,NA
AL021877,UNNAMED,1877,258,12:00,,TS,24.7N,95.0W,57.538999999999994,50,NA
AL021877,UNNAMED,1877,258,18:00,,TS,25.2N,95.1W,57.538999999999994,50,NA
AL021877,UNNAMED,1877,259,00:00,,TS,25.9N,95.3W,69.04679999999999,60,NA
AL021877,UNNAMED,1877,259,06:00,,TS,26.4N,95.3W,69.04679999999999,60,NA
AL021877,UNNAMED,1877,259,12:00,,TS,27.0N,95.3W,69.04679999999999,60,NA
AL021877,UNNAMED,1877,259,18:00,,TS,27.4N,95.1W,69.04679999999999,60,NA
AL021877,UNNAMED,1877,260,00:00,,HU,27.8N,95.1W,80.5546,70,NA
AL021877,UNNAMED,1877,260,06:00,,HU,28.2N,94.8W,80.5546,70,NA
AL021877,UNNAMED,1877,260,12:00,,HU,28.5N,94.5W,80.5546,70,NA
AL021877,UNNAMED,1877,260,18:00,,HU,28.7N,93.8W,80.5546,70,NA
AL021877,UNNAMED,1877,261,00:00,,HU,28.8N,93.3W,80.5546,70,NA
AL021877,UNNAMED,1877,261,06:00,,HU,28.9N,92.5W,80.5546,70,NA
AL021877,UNNAMED,1877,261,12:00,,HU,29.0N,91.6W,80.5546,70,NA
AL021877,UNNAMED,1877,261,16:00,L,HU,29.2N,91.0W,80.5546,70,NA
AL021877,UNNAMED,1877,261,18:00,,HU,29.3N,90.6W,80.5546,70,NA
AL021877,UNNAMED,1877,262,00:00,,HU,29.5N,89.8W,80.5546,70,NA
AL021877,UNNAMED,1877,262,06:00,,HU,29.7N,89.0W,80.5546,70,NA
AL021877,UNNAMED,1877,262,12:00,,HU,30.0N,88.0W,80.5546,70,NA
AL021877,UNNAMED,1877,262,18:00,,HU,30.3N,86.9W,80.5546,70,NA
AL021877,UNNAMED,1877,262,20:00,L,HU,30.4N,86.6W,80.5546,70,NA
AL021877,UNNAMED,1877,263,00:00,,TS,30.6N,85.9W,69.04679999999999,60,NA
AL021877,UNNAMED,1877,263,06:00,,TS,30.8N,84.6W,57.538999999999994,50,NA
AL021877,UNNAMED,1877,263,12:00,,TS,31.0N,83.6W,46.0312,40,NA
AL021877,UNNAMED,1877,263,18:00,,TS,31.1N,82.4W,46.0312,40,NA
AL021877,UNNAMED,1877,264,00:00,,TS,31.2N,81.1W,46.0312,40,NA
AL021877,UNNAMED,1877,264,06:00,,TS,31.3N,80.0W,46.0312,40,NA
AL021877,UNNAMED,1877,264,12:00,,TS,31.3N,78.6W,46.0312,40,NA
AL021877,UNNAMED,1877,264,18:00,,TS,31.5N,76.8W,46.0312,40,NA
AL031877,UNNAMED,1877,259,00:00,,HU,25.5N,50.5W,80.5546,70,NA
AL031877,UNNAMED,1877,259,06:00,,HU,26.0N,51.8W,80.5546,70,NA
AL031877,UNNAMED,1877,259,12:00,,HU,26.8N,53.0W,80.5546,70,NA
AL031877,UNNAMED,1877,259,18:00,,HU,27.5N,54.1W,80.5546,70,NA
AL031877,UNNAMED,1877,260,00:00,,HU,28.1N,54.9W,80.5546,70,NA
AL031877,UNNAMED,1877,260,06:00,,HU,28.9N,55.8W,80.5546,70,NA
AL031877,UNNAMED,1877,260,12:00,,HU,29.5N,56.5W,80.5546,70,NA
AL031877,UNNAMED,1877,260,18:00,,HU,30.2N,57.3W,80.5546,70,NA
AL031877,UNNAMED,1877,261,00:00,,HU,30.7N,57.9W,80.5546,70,NA
AL031877,UNNAMED,1877,261,06:00,,HU,31.2N,58.6W,80.5546,70,NA
AL031877,UNNAMED,1877,261,12:00,,HU,31.7N,59.3W,80.5546,70,NA
AL031877,UNNAMED,1877,261,18:00,,HU,32.3N,60.0W,80.5546,70,NA
AL031877,UNNAMED,1877,262,00:00,,HU,32.9N,60.7W,80.5546,70,NA
AL031877,UNNAMED,1877,262,06:00,,HU,33.5N,61.5W,80.5546,70,NA
AL031877,UNNAMED,1877,262,12:00,,HU,34.0N,62.0W,80.5546,70,NA
AL031877,UNNAMED,1877,262,18:00,,HU,34.5N,62.7W,80.5546,70,NA
AL031877,UNNAMED,1877,263,00:00,,HU,35.0N,63.2W,80.5546,70,NA
AL031877,UNNAMED,1877,263,06:00,,HU,35.5N,63.7W,80.5546,70,NA
AL031877,UNNAMED,1877,263,12:00,,HU,36.0N,64.0W,80.5546,70,NA
AL031877,UNNAMED,1877,263,18:00,,HU,36.7N,64.1W,80.5546,70,NA
AL031877,UNNAMED,1877,264,00:00,,HU,37.5N,64.1W,80.5546,70,NA
AL031877,UNNAMED,1877,264,06:00,,HU,38.0N,64.1W,80.5546,70,NA
AL031877,UNNAMED,1877,264,12:00,,HU,38.7N,64.0W,80.5546,70,NA
AL031877,UNNAMED,1877,264,18:00,,HU,40.3N,63.6W,80.5546,70,NA
AL031877,UNNAMED,1877,265,00:00,,TS,42.2N,62.5W,69.04679999999999,60,NA
AL031877,UNNAMED,1877,265,06:00,,TS,43.8N,61.1W,69.04679999999999,60,NA
AL031877,UNNAMED,1877,265,12:00,,TS,45.3N,59.5W,69.04679999999999,60,NA
AL031877,UNNAMED,1877,265,18:00,,TS,46.9N,56.7W,69.04679999999999,60,NA
AL041877,UNNAMED,1877,264,00:00,,TS,11.7N,55.5W,57.538999999999994,50,NA
AL041877,UNNAMED,1877,264,06:00,,TS,11.7N,56.5W,57.538999999999994,50,NA
AL041877,UNNAMED,1877,264,12:00,,TS,11.7N,57.7W,69.04679999999999,60,NA
AL041877,UNNAMED,1877,264,18:00,,TS,11.8N,59.1W,69.04679999999999,60,NA
AL041877,UNNAMED,1877,265,00:00,,HU,11.8N,60.5W,80.5546,70,NA
AL041877,UNNAMED,1877,265,06:00,,HU,11.8N,62.0W,80.5546,70,NA
AL041877,UNNAMED,1877,265,12:00,,HU,11.7N,63.3W,92.0624,80,NA
AL041877,UNNAMED,1877,265,18:00,,HU,11.6N,64.4W,92.0624,80,NA
AL041877,UNNAMED,1877,266,00:00,,HU,11.6N,65.8W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,266,06:00,,HU,11.6N,67.0W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,266,12:00,,HU,11.7N,68.0W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,266,18:00,,HU,11.8N,69.1W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,267,00:00,,HU,12.1N,70.3W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,267,06:00,,HU,12.3N,71.4W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,267,12:00,,HU,12.7N,72.5W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,267,18:00,,HU,13.0N,73.6W,103.57019999999999,90,NA
AL041877,UNNAMED,1877,268,00:00,,HU,13.3N,74.6W,92.0624,80,NA
AL041877,UNNAMED,1877,268,06:00,,HU,13.7N,75.9W,92.0624,80,NA
AL041877,UNNAMED,1877,268,12:00,,HU,14.0N,77.0W,92.0624,80,NA
AL041877,UNNAMED,1877,268,18:00,,HU,14.3N,78.0W,92.0624,80,NA
AL041877,UNNAMED,1877,269,00:00,,HU,14.7N,79.1W,80.5546,70,NA
AL041877,UNNAMED,1877,269,06:00,,HU,15.0N,80.1W,80.5546,70,NA
AL041877,UNNAMED,1877,269,12:00,,HU,15.3N,81.0W,80.5546,70,NA
AL041877,UNNAMED,1877,269,18:00,,HU,15.7N,81.6W,80.5546,70,NA
AL041877,UNNAMED,1877,270,00:00,,HU,16.1N,82.1W,80.5546,70,NA
AL041877,UNNAMED,1877,270,06:00,,HU,16.7N,82.6W,80.5546,70,NA
AL041877,UNNAMED,1877,270,12:00,,HU,17.1N,83.1W,80.5546,70,NA
AL041877,UNNAMED,1877,270,18:00,,HU,17.7N,83.6W,80.5546,70,NA
AL041877,UNNAMED,1877,271,00:00,,HU,18.2N,84.3W,80.5546,70,NA
AL041877,UNNAMED,1877,271,06:00,,HU,18.9N,85.1W,80.5546,70,NA
